2.246833170949155e+35,1.9309266167394623,5.31748262194783,1.0148003881138887e+33,217998774.6792103,2.515438670919167e+30,216314672147.05798
1.8395514140917866e+35,1.907893969612453,6.013458255819809,1.239479993024318e+33,217998774.6792103,1.0148003881138887e+33,718190003631.6548
1.1331850579482025e+29,1.603197383726574,4.957987934161434,4344796334436.9683,1.0,3.10429793570192e+26,712641781603974.2
1.226729345669272e+37,1.8294218719978594,5.328128229250493,5.013362452606894e+34,72565488.37232235,1.545538935590104e+25,195729609428.83878
3.704401640658489e+35,2.1447006810307654,4.250344336468992,4.5715948073203845e+31,359419216.8001785,6.837671229762744e+30,21687458909.741398
1.664494951871196e+35,1.9581497063588058,5.414063933263407,3.048628847059381e+33,217998774.6792103,6.837671229762744e+30,3218704289702.0425
2.4831346783006824e+35,1.647073373515345,6.599540332394181,7916735084845.352,217998774.6792103,4.607186634331292e+28,87267567199064.16
1.3627732054400191e+35,1.9309266167394623,5.397846080406289,4.125870485000893e+32,217998774.6792103,1.0148003881138887e+33,97196447559.1939
7.459748833434024e+35,1.8202975923459082,4.787460002965942,1.239479993024318e+33,654904512.1532385,1.2523631708422137e+29,21687458909.741398
5.0004191814418434e+35,2.0771567261680337,5.0784190371800815,6.155075488793534e+32,397219665.8050841,5.052393630276104e+31,10769673371.15765
1.5060973145850306e+35,2.2100165407413472,4.806648193775178,5.039349590191743e+32,592582107.8368351,6.837671229762744e+30,1766462367334.2366
1.5060973145850306e+35,1.9483833939544983,5.8357337055407354,9.18229363002866e+32,217998774.6792103,2.7585134545231703e+33,264207337190.9293
2.7442882321230272e+35,1.603197383726574,5.280390218466901,7163358133446.177,592582107.8368351,2.515438670919167e+30,64649403855632.91
9.087834511167477e+36,1.7384605843650696,5.0480397519504905,1.0121804226264689e+34,80197267.40504706,1.1420073898156842e+26,146128948.6786814
1.2330881885789248e+35,1.9002776365552259,6.202795019104865,2.0435570291064396e+33,217998774.6792103,9.253781725587787e+29,1079754999.464535
2.730136366969741e+37,1.8294218719978594,5.354835583141175,5.026339226616809e+33,80197267.40504706,1.1420073898156842e+26,977002725.8269073
4.0939969621274545e+35,2.0750806076741224,5.737364737813454,1.2426883091816731e+32,359419216.8001785,9.253781725587787e+29,65152727202.37932
1.5060973145850306e+35,1.9002776365552259,5.98346600764497,1.1215278765953436e+33,217998774.6792103,5.052393630276104e+31,7163358133446.177
1.2330881885789248e+35,2.2078076288406328,4.410552654112862,1.5178229283678764e+32,592582107.8368351,6.837671229762744e+30,10769673371.15765
2.4639517567198008e+38,1.8166606353305506,4.967913832619583,6.784848274913532e+33,72565488.37232235,2.29378315946961e+27,53342541407.48837
1.35574559718364e+37,1.8478078674788694,4.9381955934959,2.4960061918082148e+33,72565488.37232235,3.404276049931741e+29,240925905.95158944
1.2299046575763141e+36,1.919375744308914,4.850103282095144,8.287032396677565e+33,977002725.8269073,1.3733829795401761e+32,884028623.8513151
2.246833170949155e+35,1.6520220128834644,5.269839991773403,9669522068253.492,217998774.6792103,1.3733829795401761e+32,78962960182680.69
2.033018725159164e+35,1.9367280944551466,6.013458255819809,1.0148003881138887e+33,217998774.6792103,5.052393630276104e+31,649845188545.302
1.2330881885789248e+35,1.919375744308914,4.632052155359771,2.0488466481982018e+32,217998774.6792103,6.837671229762744e+30,325215956.121981
5.0004191814418434e+35,2.1361390130581417,4.706761067358194,3.3867207308368295e+31,359419216.8001785,3.404276049931741e+29,240925905.95158944
1.115744332764399e+35,1.9601088354664575,4.928329072119125,4.559792071769693e+32,217998774.6792103,5.052393630276104e+31,72004899337.38588
1.664494951871196e+35,1.9328585091414119,5.150016919448222,1.0148003881138887e+33,217998774.6792103,1.8586717452841279e+31,97196447559.1939
2.033018725159164e+35,1.9347923344020317,5.888492366745541,8.3084828598431e+32,592582107.8368351,9.253781725587787e+29,32353886830.632385
1.115744332764399e+35,1.907893969612453,5.285673249760763,5.039349590191743e+32,217998774.6792103,1.3733829795401761e+32,48266327438.62814
1.00436104100266e+37,1.7349871378007193,5.134590020608309,6.784848274913532e+33,80197267.40504706,2.29378315946961e+27,39824784.39757623
1.1128637547917594e+36,1.9289966552642908,4.7731191449996375,1.236279959951699e+34,977002725.8269073,2.515438670919167e+30,32353886830.632385
2.0225347655969787e+37,1.8349183782508536,5.290961566728314,2.0382810665126688e+34,65659969.13733051,7.498416996990121e+33,1193313824.054988
1.8300651351907193e+37,1.8422727507029337,5.354835583141175,7.498416996990121e+33,72565488.37232235,1.545538935590104e+25,1457516796.051426
2.246833170949155e+35,1.9542373206359396,4.8695425478359935,5.039349590191743e+32,592582107.8368351,3.404276049931741e+29,160249850527.33252
2.033018725159164e+35,1.944490521336831,5.259310844446898,2.258479797997494e+33,217998774.6792103,6.837671229762744e+30,9744803446.248903
1.664494951871196e+35,1.921296080061071,5.523435279705856,1.1215278765953436e+33,217998774.6792103,1.3733829795401761e+32,118716009132.16965
4.524566381233286e+35,1.7125782781873473,4.401740364032147,1.1244308811034078e+32,72565488.37232235,1.4093490824269389e+22,87946982651.72842
9.087834511167477e+36,1.8294218719978594,5.301554078843048,2.4960061918082148e+33,80197267.40504706,3.404276049931741e+29,48266327438.62814
1.00436104100266e+37,1.8275933645319702,4.9135662402227345,2.258479797997494e+33,72565488.37232235,1.1420073898156842e+26,72565488.37232235
4.0939969621274545e+35,1.9270686227859348,4.797044504278355,1.3663006583383364e+34,397219665.8050841,9.253781725587787e+29,977002725.8269073
2.660464227757619e+47,1.5999941932173602,5.6406539084283205,3218704289702.0425,72565488.37232235,5.685719999335932e+24,106588847274864.47
1.2299046575763141e+36,1.9117135758847483,4.414965412778578,4.559792071769693e+32,977002725.8269073,5.685719999335932e+24,53342541407.48837
4.524566381233286e+35,1.9309266167394623,5.093677170047323,3.7429052593647993e+31,217998774.6792103,2.515438670919167e+30,718190003631.6548
1.664494951871196e+35,1.9289966552642908,4.468264150575384,1.677453759220608e+32,217998774.6792103,3.7332419967990015e+32,485165195.4097903
3.3345960887702366e+37,1.8294218719978594,5.3655559711219745,8.287032396677565e+33,65659969.13733051,8.438356668741454e+26,793722705666.3469
2.235246603734715e+37,1.8275933645319702,5.191382295693685,1.3663006583383364e+34,65659969.13733051,8.438356668741454e+26,10769673371.15765
8.24429746686009e+35,1.7211626125301187,4.840412769273946,5864861599163.658,977002725.8269073,1.2523631708422137e+29,877199251318.7649
3.0172673151556447e+37,1.7384605843650696,5.139727178779906,1.6688033925705046e+34,72565488.37232235,8.438356668741454e+26,536190464.42938966
4.0939969621274545e+35,1.9542373206359396,5.618136357919019,1.3733829795401761e+32,359419216.8001785,1.3733829795401761e+32,1184095135391.7114
6.107525780170104e+35,1.8112188202285726,4.811457246094358,6.155075488793534e+32,592582107.8368351,2.515438670919167e+30,23968348874.006733
3.36055735002478e+34,1.645427123404073,5.414063933263407,5306746226525.505,536190464.42938966,1.8586717452841279e+31,870422637631267.9
2.4703295411749545e+37,1.8385918872918934,5.387061176744108,6.784848274913532e+33,72565488.37232235,4.2012104037905144e+25,97953163.60543309
1.3627732054400191e+35,1.9347923344020317,5.2962551746578725,1.0148003881138887e+33,217998774.6792103,9.253781725587787e+29,8817462789.571766
1.1099906137643168e+37,1.7263338533505097,4.967913832619583,1.8443129774549157e+34,80197267.40504706,7.694785265142018e+23,3218704289702.0425
1.0017680273468151e+38,1.7771305269140383,4.7161840092938645,7163358133446.177,359419216.8001785,1.5060973145850306e+35,6431601699236623.0
2.7442882321230272e+35,1.9117135758847483,5.093677170047323,4.136550041762342e+31,217998774.6792103,1.6948892444103338e+28,19623624323.651344
1.35574559718364e+37,1.8275933645319702,5.222624221519604,2.4895621165442335e+34,72565488.37232235,1.545538935590104e+25,330.2995599096486
1.664494951871196e+35,1.9270686227859348,5.186193508224125,9.18229363002866e+32,197253448.41573998,5.052393630276104e+31,588004242526.4237
1.5060973145850306e+35,1.9328585091414119,4.854955811237434,1.3698372418270752e+33,217998774.6792103,1.3733829795401761e+32,35756574811.92565
1.35574559718364e+37,1.8202975923459082,4.8744145259668965,8.287032396677565e+33,80197267.40504706,1.6948892444103338e+28,32353886830.632385
3.704401640658489e+35,1.98377183553716,5.435763559315738,1.0174271352175123e+32,359419216.8001785,6.837671229762744e+30,649845188545.302
3.032907544959628e+35,1.65367486118276,5.882606817643808,10686474581524.463,217998774.6792103,6.837671229762744e+30,3193838883680777.5
1.3627732054400191e+35,1.8964808793049515,4.903748928326623,2.7585134545231703e+33,240925905.95158944,1.6948892444103338e+28,13154108760.016079
1.2330881885789248e+35,1.9117135758847483,5.381676808200332,2.4960061918082148e+33,217998774.6792103,6.837671229762744e+30,877199251318.7649
1.2330881885789248e+35,1.9270686227859348,5.900281136319015,2.5024669471564744e+32,217998774.6792103,4.607186634331292e+28,1184095135391.7114
1.5060973145850306e+35,1.919375744308914,5.720178435942544,5.026339226616809e+33,592582107.8368351,1.8586717452841279e+31,6532137094.69783
3.3345960887702366e+37,1.7401999144695426,5.186193508224125,9.158587201958857e+33,72565488.37232235,2.7585134545231703e+33,5389698.476283012
1.1128637547917594e+36,1.917457327932661,4.797044504278355,1.5099957529431537e+34,977002725.8269073,1.0148003881138887e+33,14537538454.773857
3.351881215901571e+35,2.0833975529060256,4.835574775904522,5.039349590191743e+32,397219665.8050841,3.7332419967990015e+32,977002725.8269073
1.35574559718364e+37,1.8349183782508536,4.9480818676616325,5.026339226616809e+33,80197267.40504706,4.2012104037905144e+25,4801742553781.402
1.00436104100266e+37,1.7349871378007193,5.175831486683224,1.0121804226264689e+34,72565488.37232235,1.1420073898156842e+26,588004242526.4237
1.226729345669272e+37,1.8404313987816374,5.093677170047323,1.3663006583383364e+34,72565488.37232235,2.29378315946961e+27,325215956.121981
2.246833170949155e+35,1.655329363157055,5.165490168475172,39211845570585.49,240925905.95158944,9.253781725587787e+29,64649403855632.91
1.236279959951699e+34,1.6437825187200614,6.40449443904517,26284486128017.19,1780215034.761984,1.8586717452841279e+31,435604256701.7262
1.115744332764399e+35,1.9309266167394623,5.280390218466901,1.1215278765953436e+33,217998774.6792103,1.8586717452841279e+31,1780215034.761984
1.664494951871196e+35,1.9425470027367542,4.806648193775178,3.7332419967990015e+32,240925905.95158944,2.515438670919167e+30,4801742553781.402
1.1099906137643168e+37,1.8221188003905089,5.186193508224125,6.139184594838443e+33,80197267.40504706,4.2012104037905144e+25,21687458909.741398
2.4703295411749545e+37,1.8441159448971343,5.338795149073176,6.139184594838443e+33,72565488.37232235,2.091659496012996e+24,397219665.8050841
1.1099906137643168e+37,1.8294218719978594,5.0329183261743715,9.158587201958857e+33,72565488.37232235,5.685719999335932e+24,485165195.4097903
1.00436104100266e+37,1.8057933061082023,5.312167797181167,1.1186323669323013e+34,80197267.40504706,3.10429793570192e+26,884028623.8513151
2.246833170949155e+35,1.9098028178471123,4.879291378512731,2.4960061918082148e+33,217998774.6792103,1.8586717452841279e+31,35756574811.92565
2.4703295411749545e+37,1.8330843770260485,5.191382295693685,6.139184594838443e+33,72565488.37232235,4.2012104037905144e+25,26489122129.84347
1.498330606316452e+37,1.803988415397857,5.248802734370784,1.236279959951699e+34,72565488.37232235,8.438356668741454e+26,397219665.8050841
1.0069607665115846e+36,1.9098028178471123,4.801843948104592,6.139184594838443e+33,977002725.8269073,1.2523631708422137e+29,14537538454.773857
1.664494951871196e+35,1.9738777322304477,6.007447803291123,3.0565200314615865e+32,359419216.8001785,6.837671229762744e+30,216314672147.05798
1.5060973145850306e+35,1.917457327932661,5.829900888729668,1.0148003881138887e+33,217998774.6792103,1.8586717452841279e+31,160249850527.33252
3.704401640658489e+35,1.919375744308914,4.864675439248043,1.1186323669323013e+34,359419216.8001785,9.253781725587787e+29,1079754999.464535
2.718281828459045,1.938665791236518,5.1038747185367255,4.125870485000893e+32,217998774.6792103,1.8586717452841279e+31,32353886830.632385
1.3627732054400191e+35,1.9367280944551466,5.646297383604048,1.0148003881138887e+33,217998774.6792103,6.837671229762744e+30,588004242526.4237
2.033018725159164e+35,1.9425470027367542,5.217404207739975,1.0148003881138887e+33,217998774.6792103,1.8586717452841279e+31,26489122129.84347
3.351881215901571e+35,1.9719048411081859,5.646297383604048,1.5178229283678764e+32,359419216.8001785,3.7332419967990015e+32,1071413585016.7747
1.3627732054400191e+35,1.9425470027367542,5.829900888729668,9.18229363002866e+32,217998774.6792103,5.052393630276104e+31,1598361247516.4028
1.5060973145850306e+35,1.9059870292719228,6.013458255819809,1.3698372418270752e+33,217998774.6792103,2.515438670919167e+30,588004242526.4237
5.0004191814418434e+35,2.0771567261680337,4.687971627022013,5.5693426130963944e+32,397219665.8050841,6.837671229762744e+30,29275007423.257107
4.0939969621274545e+35,2.0544332106438876,4.749313113948145,4.125870485000893e+32,359419216.8001785,1.8586717452841279e+31,969455101915.2316
1.498330606316452e+37,1.8184782045990513,4.8841731103503525,1.3663006583383364e+34,65659969.13733051,4.2012104037905144e+25,532048240601.79865
1.3627732054400191e+35,1.8832518687053312,5.301554078843048,4.125870485000893e+32,217998774.6792103,3.404276049931741e+29,397219665.8050841
2.9939580670504245e+40,1.5983949987546404,5.280390218466901,7163358133446.177,592582107.8368351,2.515438670919167e+30,19472026244891.047
1.5060973145850306e+35,1.9117135758847483,4.9135662402227345,2.7585134545231703e+33,240925905.95158944,5.052393630276104e+31,2174359553.5764885
2.235246603734715e+37,1.8294218719978594,5.134590020608309,1.236279959951699e+34,80197267.40504706,3.10429793570192e+26,3243763283.5776477
1.3627732054400191e+35,1.9289966552642908,5.285673249760763,1.239479993024318e+33,217998774.6792103,2.515438670919167e+30,16066464720.622478
4.0939969621274545e+35,2.0938406265983924,4.5357933154031285,1.677453759220608e+32,359419216.8001785,5.052393630276104e+31,1766462367334.2366
1.226729345669272e+37,1.8221188003905089,5.186193508224125,1.8443129774549157e+34,80197267.40504706,4.2012104037905144e+25,178482300.96318725
9.087834511167477e+36,1.8184782045990513,5.0480397519504905,7.498416996990121e+33,72565488.37232235,3.10429793570192e+26,6532137094.69783
3.704401640658489e+35,1.907893969612453,4.835574775904522,1.1186323669323013e+34,359419216.8001785,2.515438670919167e+30,1193313824.054988
1.5060973145850306e+35,1.919375744308914,6.073894516044468,6.139184594838443e+33,217998774.6792103,1.2523631708422137e+29,2174359553.5764885
1.1099906137643168e+37,1.7349871378007193,4.972884231237312,4.104594016275709e+34,72565488.37232235,5.685719999335932e+24,9669522068253.492
2.033018725159164e+35,1.9738777322304477,5.0480397519504905,5.5693426130963944e+32,592582107.8368351,4.607186634331292e+28,29275007423.257107
1.5060973145850306e+35,1.917457327932661,5.098773394905115,2.4960061918082148e+33,217998774.6792103,1.0148003881138887e+33,1967441884.339969
1.5060973145850306e+35,1.898378308740855,5.01784219669716,3.377977049287038e+32,217998774.6792103,5.052393630276104e+31,21687458909.741398
1.5060973145850306e+35,1.9270686227859348,5.829900888729668,5.5693426130963944e+32,592582107.8368351,6.837671229762744e+30,4839126179.743089
2.246833170949155e+35,1.9155408290138962,4.806648193775178,1.3698372418270752e+33,217998774.6792103,2.515438670919167e+30,58952625459.80225
8.223012714622913e+36,1.8202975923459082,5.285673249760763,1.1186323669323013e+34,72565488.37232235,1.1420073898156842e+26,485165195.4097903
