84.8,0.598,1.6480000000000001,78.6,18.1,62,25.5,0
81.3,0.648,1.607,77.0,19.3,72,20.3,1
85.1,0.588,1.65,78.1,18.1,64,18.0,1
80.9,0.652,1.6680000000000001,75.5,19.3,67,21.3,0
86.6,0.605,1.633,79.6,18.1,62,29.6,1
83.2,0.653,1.5719999999999998,78.8,20.7,72,22.7,0
85.6,0.602,1.61,80.4,18.1,61,27.2,1
82.0,0.6559999999999999,1.66,75.6,19.3,64,22.6,0
81.0,0.6629999999999999,1.6769999999999998,77.0,19.2,72,27.7,1
80.7,0.652,1.713,75.8,19.2,75,29.9,1
81.1,0.544,1.494,74.3,18.1,59,25.6,0
81.1,0.643,1.6669999999999998,75.6,19.2,79,21.3,0
85.4,0.604,1.618,79.7,18.1,64,24.3,0
86.2,0.603,1.672,78.4,18.2,59,24.4,0
81.7,0.5379999999999999,1.79,29.3,19.7,70,28.9,1
81.4,0.505,1.597,30.4,19.2,68,31.0,1
85.6,0.46799999999999997,1.6369999999999998,28.8,18.0,59,33.3,1
81.8,0.654,1.564,76.0,19.2,76,22.8,0
85.1,0.595,1.6780000000000002,78.9,18.0,60,23.1,0
84.8,0.593,1.6469999999999998,78.1,18.1,65,20.2,1
85.0,0.599,1.608,78.6,18.1,57,24.5,0
80.7,0.64,1.544,74.3,19.7,70,23.7,0
82.0,0.6729999999999999,1.489,77.8,19.8,69,21.1,0
85.2,0.589,1.685,79.8,18.2,58,25.0,0
86.3,0.605,1.557,77.8,18.1,79,17.9,1
82.9,0.659,1.5859999999999999,78.8,20.7,70,22.4,0
86.7,0.604,1.661,77.3,18.1,59,22.6,0
84.7,0.593,1.6469999999999998,77.2,18.1,53,21.8,0
82.2,0.721,1.649,73.6,19.7,70,29.3,1
80.8,0.644,1.673,75.8,19.2,71,20.8,1
80.9,0.669,1.685,76.1,19.2,75,24.0,0
81.0,0.655,1.7930000000000001,75.7,19.2,76,26.1,0
82.3,0.675,1.535,75.7,19.7,82,21.3,0
85.0,0.595,1.598,78.7,18.2,57,24.6,0
83.0,0.659,1.568,78.8,20.7,70,24.4,0
85.9,0.598,1.671,78.6,18.0,63,27.6,1
85.3,0.556,1.6469999999999998,78.1,18.0,65,21.2,0
82.6,0.648,1.577,76.2,20.2,70,25.1,0
81.1,0.659,1.685,76.6,19.2,70,27.5,1
80.9,0.6559999999999999,1.6780000000000002,76.1,19.2,74,24.6,0
82.0,0.672,1.5719999999999998,75.5,20.2,76,25.2,0
82.0,0.731,1.4909999999999999,74.0,19.7,73,26.4,0
82.0,0.718,1.5630000000000002,74.3,19.7,74,26.7,0
86.1,0.605,1.64,77.4,18.2,60,31.1,1
82.9,0.542,1.49,74.1,18.1,83,26.2,0
82.0,0.748,1.5219999999999998,74.2,19.7,76,26.1,0
84.6,0.47,1.6669999999999998,28.9,18.0,87,34.1,1
83.2,0.721,1.5730000000000002,75.5,20.7,58,24.2,0
81.2,0.652,1.8019999999999998,76.4,19.2,78,27.1,1
82.0,0.728,1.555,74.4,19.7,70,22.3,0
85.7,0.606,1.663,80.6,18.1,63,24.7,0
81.2,0.667,1.726,76.6,20.2,67,22.3,0
86.0,0.604,1.6030000000000002,79.0,18.0,60,27.8,1
85.5,0.6,1.555,78.1,18.2,55,24.5,0
81.8,0.647,1.565,76.8,19.7,69,21.7,0
81.1,0.653,1.536,74.9,19.2,79,21.6,0
80.4,0.6609999999999999,1.632,74.9,19.2,69,23.4,0
86.7,0.603,1.751,79.0,18.2,61,14.5,1
85.1,0.5529999999999999,1.6340000000000001,78.4,18.1,62,27.8,1
85.5,0.6,1.653,78.3,18.2,55,19.7,1
81.0,0.657,1.619,75.0,20.1,79,19.8,1
85.7,0.6,1.651,78.8,18.2,55,20.4,1
82.0,0.6709999999999999,1.735,73.4,19.7,69,23.8,0
84.8,0.47,1.6369999999999998,29.5,18.1,55,38.3,1
85.2,0.598,1.639,26.1,18.2,55,32.3,1
81.7,0.502,1.5819999999999999,30.5,19.2,76,32.2,1
80.9,0.644,1.68,75.5,19.2,75,26.1,0
86.4,0.595,1.6469999999999998,78.4,18.2,70,20.1,1
81.0,0.659,1.5959999999999999,74.5,19.2,65,18.6,1
82.1,0.664,1.5090000000000001,76.1,19.7,78,23.1,0
81.8,0.642,1.568,75.0,19.3,70,27.3,1
80.9,0.649,1.767,76.5,19.2,70,25.6,0
82.0,0.679,1.9509999999999998,75.4,19.8,82,22.9,0
85.4,0.473,1.659,29.0,18.1,58,37.1,1
81.0,0.659,1.669,76.9,19.2,68,26.9,0
82.0,0.727,1.696,74.8,19.7,67,27.7,1
85.3,0.608,1.6,77.5,18.1,60,20.4,1
81.9,0.675,1.715,74.0,19.7,73,27.4,1
80.9,0.662,1.6,77.0,19.3,68,23.5,0
82.7,0.534,1.483,73.6,18.2,57,20.8,1
81.1,0.66,1.75,76.8,20.2,69,25.5,0
80.9,0.653,1.6840000000000002,73.0,19.2,68,22.3,0
86.0,0.5920000000000001,1.7619999999999998,78.8,18.1,60,10.9,1
81.9,0.659,1.479,74.1,19.2,72,20.0,1
80.9,0.64,1.776,76.2,19.2,74,27.7,1
80.6,0.774,1.5919999999999999,75.3,19.7,70,29.4,1
85.3,0.599,1.652,79.1,18.1,67,19.8,1
91.2,0.601,1.6640000000000001,78.8,18.1,60,17.0,1
91.9,0.604,1.675,76.4,0.0,60,15.6,1
86.2,0.606,1.7080000000000002,77.9,18.2,58,22.5,0
81.9,0.6759999999999999,1.794,73.5,19.7,73,23.9,0
80.1,0.599,1.547,74.2,18.1,81,24.7,0
80.8,0.647,1.788,76.6,19.2,70,26.1,0
80.9,0.653,1.6880000000000002,76.1,19.2,75,27.1,1
80.6,0.669,1.749,75.7,19.1,73,25.1,0
80.8,0.649,1.686,75.6,19.3,70,22.6,0
83.3,0.7190000000000001,1.571,75.6,20.7,61,26.5,0
84.3,0.469,1.633,29.4,18.8,64,31.1,1
85.5,0.551,1.63,77.6,18.2,60,19.8,1
85.0,0.597,1.635,78.4,18.2,60,20.5,1
85.7,0.598,1.656,78.7,18.1,66,18.1,1
81.8,0.728,1.551,75.2,19.8,70,23.2,0
80.9,0.65,1.527,74.4,19.2,76,20.7,1
83.0,0.645,1.57,77.6,20.7,71,23.3,0
82.1,0.65,1.56,78.5,19.8,66,20.5,1
81.2,0.65,1.633,76.8,19.2,73,24.1,0
81.9,0.6779999999999999,1.671,74.0,19.7,72,23.6,0
82.1,0.752,1.565,72.6,19.7,68,22.3,0
82.0,0.653,1.584,78.6,19.8,71,23.3,0
82.9,0.6509999999999999,1.564,77.5,20.7,68,21.4,0
81.9,0.647,1.5659999999999998,78.4,19.7,71,23.5,0
81.0,0.6559999999999999,1.744,77.2,19.2,70,25.5,0
80.9,0.6409999999999999,1.577,75.3,19.2,70,20.0,1
86.1,0.599,1.626,78.6,18.2,59,25.6,0
81.9,0.6409999999999999,1.5630000000000002,78.3,19.7,69,20.5,1
84.9,0.551,1.641,79.5,18.1,56,15.7,1
85.0,0.595,1.642,78.4,18.2,61,19.6,1
82.8,0.649,1.565,76.0,20.2,68,24.7,0
81.2,0.652,1.778,76.0,20.2,68,24.0,0
81.3,0.648,1.69,75.3,19.2,79,24.9,0
82.6,0.589,1.581,75.6,20.2,68,25.6,0
82.0,0.723,1.506,74.1,19.7,71,25.6,0
80.9,0.653,1.817,74.8,19.2,66,26.2,0
80.4,0.46299999999999997,1.5219999999999998,29.1,18.1,56,27.0,0
84.9,0.551,1.632,78.4,18.1,57,28.9,1
81.9,0.639,1.5830000000000002,74.7,19.2,72,21.8,0
82.8,0.657,1.851,73.8,19.6,74,27.2,1
82.1,0.742,1.531,75.3,19.7,76,23.3,0
89.1,0.597,1.6669999999999998,77.8,18.0,58,27.0,0
84.7,0.604,1.534,80.9,18.2,58,20.4,1
80.8,0.647,1.568,75.0,19.2,69,18.7,1
80.9,0.665,1.814,74.7,19.2,64,25.3,0
80.7,0.643,1.575,74.6,19.7,75,28.7,1
96.2,0.46,1.484,29.1,18.8,59,28.7,1
81.2,0.6579999999999999,1.6019999999999999,75.5,20.2,70,22.6,0
81.5,0.501,1.5930000000000002,29.4,0.0,80,38.2,1
80.9,0.6609999999999999,1.683,76.1,19.2,75,25.3,0
85.6,0.595,1.62,78.0,18.2,59,23.2,0
82.0,0.6459999999999999,1.5719999999999998,78.2,19.7,69,20.2,1
82.9,0.648,1.5630000000000002,78.4,20.7,71,22.9,0
82.0,0.679,1.544,78.1,19.8,78,20.4,1
80.8,0.649,1.7730000000000001,76.2,19.1,72,25.4,0
82.1,0.675,1.745,75.0,19.8,73,24.5,0
85.1,0.551,1.64,77.4,18.1,62,19.6,1
80.9,0.6579999999999999,1.524,74.6,19.2,77,17.2,1
85.3,0.598,1.5859999999999999,78.6,18.2,60,24.7,0
80.8,0.6509999999999999,1.624,77.0,19.2,69,23.7,0
82.8,0.46799999999999997,1.577,29.8,21.3,69,37.8,1
82.2,0.735,1.5219999999999998,72.3,19.7,69,27.2,1
83.0,0.649,1.569,78.1,20.7,73,25.5,0
80.7,0.6409999999999999,1.7169999999999999,75.8,19.2,73,28.5,1
82.1,0.722,1.5630000000000002,75.2,19.8,72,22.9,0
80.8,0.667,1.699,76.8,19.2,73,25.6,0
83.0,0.469,1.515,29.9,21.3,66,32.5,1
84.6,0.597,1.652,78.4,18.2,57,19.5,1
81.9,0.644,1.6540000000000001,75.3,19.3,67,22.7,0
80.9,0.654,1.54,76.2,19.2,74,24.5,0
92.6,0.598,1.6280000000000001,81.0,18.1,56,27.6,1
80.1,0.6629999999999999,1.5519999999999998,75.2,19.2,71,23.3,0
87.6,0.6,1.676,77.8,18.1,60,19.8,1
80.9,0.7879999999999999,1.5,74.7,20.2,72,29.4,1
72.5,0.47100000000000003,1.642,28.5,0.0,62,38.0,1
81.2,0.648,1.682,76.1,19.2,70,22.1,0
85.0,0.586,1.571,78.0,18.0,58,20.2,1
81.0,0.652,1.5,74.1,19.2,72,20.3,1
85.4,0.614,1.609,77.3,18.2,58,18.5,1
80.9,0.653,1.676,76.0,19.2,76,24.5,0
80.7,0.596,1.5290000000000001,73.2,18.2,58,24.2,0
82.1,0.738,1.516,74.2,19.7,72,26.5,0
81.7,0.501,1.5719999999999998,30.4,19.2,74,32.1,1
81.3,0.6409999999999999,1.5819999999999999,76.4,19.2,76,26.7,0
81.9,0.7390000000000001,1.5,72.8,19.7,72,24.0,0
81.0,0.649,1.722,76.2,19.2,71,19.2,1
85.3,0.603,1.605,78.2,18.1,64,22.9,0
82.0,0.721,1.5090000000000001,74.1,19.7,70,23.8,0
82.9,0.654,1.5759999999999998,77.2,20.7,69,16.5,1
82.1,0.6509999999999999,1.5759999999999998,76.7,19.7,70,22.3,0
81.0,0.642,1.65,75.9,19.2,69,21.8,0
82.0,0.5379999999999999,1.5630000000000002,29.5,19.8,72,28.5,1
85.0,0.598,1.6880000000000002,79.5,18.1,54,21.2,0
81.9,0.654,1.578,78.7,19.7,72,23.4,0
80.9,0.653,1.703,75.6,19.2,76,25.2,0
85.7,0.607,1.696,25.0,18.1,65,37.9,1
81.3,0.652,1.778,78.1,20.2,69,26.3,0
82.2,0.66,1.744,73.5,19.2,69,27.6,1
80.3,0.602,1.537,73.0,18.1,59,23.4,0
81.0,0.784,2.036,74.3,20.2,71,28.2,1
82.7,0.6729999999999999,1.851,77.2,21.2,67,19.0,1
81.0,0.665,1.69,76.3,20.2,66,25.4,0
86.2,0.596,1.6880000000000002,77.8,18.1,61,20.6,1
81.3,0.642,1.551,74.0,19.8,76,22.6,0
80.9,0.6609999999999999,1.575,75.1,19.2,66,22.5,0
81.0,0.653,1.69,76.8,19.2,75,27.2,1
80.9,0.6579999999999999,1.734,75.7,19.1,71,27.1,1
82.4,0.601,1.58,75.7,20.2,71,23.0,0
84.7,0.47200000000000003,1.639,29.4,18.1,58,36.7,1
81.0,0.6559999999999999,1.8230000000000002,74.9,19.2,72,26.0,0
82.6,0.665,1.784,77.2,21.2,68,20.6,1
82.7,0.6609999999999999,1.615,76.1,20.2,72,25.3,0
80.9,0.665,1.594,74.7,19.2,67,20.5,1
80.5,0.602,1.5190000000000001,73.1,18.3,55,25.7,0
86.7,0.551,1.639,77.5,18.2,55,18.8,1
81.2,0.636,1.649,75.7,19.3,79,19.3,1
81.5,0.496,1.778,30.0,19.2,76,31.8,1
80.8,0.66,1.587,76.7,19.2,68,24.0,0
80.9,0.657,1.7,76.0,19.2,68,22.2,0
84.7,0.598,1.6380000000000001,78.2,18.1,57,18.4,1
85.5,0.597,1.5919999999999999,78.4,18.1,62,20.6,1
88.5,0.605,1.632,77.1,18.1,59,20.3,1
85.1,0.595,1.656,79.3,18.2,59,23.0,0
80.9,0.664,1.7,76.2,20.2,67,24.6,0
81.4,0.643,1.751,27.5,19.2,76,32.9,1
85.7,0.604,1.671,80.4,18.1,59,27.7,1
81.1,0.648,1.685,77.0,19.2,74,26.8,0
84.7,0.584,1.681,78.7,18.1,60,26.8,0
81.1,0.66,1.6880000000000002,76.0,19.2,75,25.1,0
84.8,0.598,1.624,78.7,18.0,60,20.0,1
81.2,0.667,1.536,76.5,19.2,71,25.2,0
82.6,0.65,1.5719999999999998,78.5,20.7,71,24.4,0
85.4,0.475,1.6769999999999998,29.0,18.1,59,34.5,1
85.4,0.47200000000000003,1.681,28.1,18.1,60,36.7,1
81.3,0.664,1.655,77.9,20.2,73,24.0,0
85.0,0.6,1.659,77.7,18.0,63,16.6,1
80.8,0.649,1.645,75.6,19.2,78,18.4,1
80.4,0.653,1.6019999999999999,75.2,19.3,68,24.3,0
81.5,0.6679999999999999,1.639,77.9,20.2,70,22.3,0
81.8,0.727,1.669,73.4,19.7,68,30.5,1
81.2,0.653,1.69,76.6,19.3,79,26.6,0
82.5,0.607,1.5830000000000002,76.0,20.2,71,20.4,1
85.6,0.606,1.626,79.8,18.1,60,30.2,1
82.5,0.643,1.578,77.6,20.7,70,21.7,0
83.0,0.631,1.527,72.0,19.1,47,29.0,1
80.7,0.652,1.642,75.5,19.2,73,21.2,0
85.0,0.594,1.6380000000000001,77.6,18.1,61,20.8,1
85.8,0.599,1.652,78.1,18.2,60,19.4,1
84.5,0.5539999999999999,1.63,78.4,18.1,63,23.8,0
85.1,0.597,1.6769999999999998,78.5,18.2,54,22.5,0
82.8,0.644,1.577,78.6,20.7,72,23.6,0
82.0,0.6509999999999999,1.689,75.2,19.2,69,18.5,1
84.8,0.59,1.633,78.6,18.2,60,26.0,0
81.1,0.6459999999999999,1.7,75.8,19.1,68,28.4,1
81.1,0.662,1.5659999999999998,76.7,19.3,72,23.7,0
81.1,0.662,1.7690000000000001,76.1,19.2,73,28.0,1
66.0,0.473,1.609,28.9,0.0,64,31.8,1
81.0,0.64,1.7069999999999999,76.2,19.2,71,20.8,1
85.5,0.606,1.662,78.3,18.1,63,20.5,1
85.5,0.601,1.649,78.9,18.1,60,24.0,0
81.1,0.645,1.676,75.7,19.3,68,23.0,0
80.7,0.649,1.655,77.1,19.2,75,23.1,0
80.8,0.645,1.615,75.4,19.3,77,21.3,0
86.1,0.613,1.666,77.8,18.1,56,25.2,0
82.1,0.594,1.581,76.3,20.2,69,23.6,0
81.2,0.647,1.6119999999999999,74.8,19.2,72,22.4,0
85.7,0.597,1.608,77.9,18.1,64,23.1,0
81.4,0.797,1.492,73.9,20.2,78,28.0,1
81.0,0.653,1.633,77.0,19.3,76,20.7,1
81.7,0.7190000000000001,1.577,75.0,19.7,74,26.9,0
81.6,0.6759999999999999,1.764,73.4,19.7,68,22.5,0
81.0,0.6579999999999999,1.546,74.7,19.2,75,19.3,1
81.1,0.66,1.588,74.7,19.2,73,20.1,1
81.1,0.637,1.798,77.0,19.2,77,22.8,0
84.7,0.551,1.6280000000000001,78.5,18.1,58,29.0,1
80.8,0.652,1.598,75.1,19.3,66,23.8,0
85.6,0.601,1.577,78.6,18.2,58,22.9,0
80.8,0.6559999999999999,1.849,76.9,19.2,71,23.3,0
81.7,0.648,1.5959999999999999,75.0,19.2,69,20.8,1
80.9,0.65,1.515,74.3,19.7,66,23.6,0
84.0,0.604,1.567,25.6,18.1,57,35.8,1
85.6,0.606,1.6640000000000001,81.2,18.1,62,27.6,1
82.7,0.588,1.585,74.9,20.2,67,23.6,0
82.1,0.6709999999999999,1.525,77.9,19.8,71,19.5,1
80.7,0.647,1.672,77.0,19.3,66,21.1,0
85.1,0.552,1.646,81.0,18.1,37,3.2,1
80.6,0.6459999999999999,1.642,75.7,19.7,73,21.9,0
80.8,0.6609999999999999,1.676,75.2,19.2,74,26.0,0
85.0,0.602,1.601,77.6,18.1,60,19.0,1
80.9,0.79,1.4809999999999999,74.8,20.2,73,28.9,1
80.9,0.653,1.605,76.4,19.3,74,24.7,0
82.1,0.727,1.5490000000000002,74.3,19.7,74,25.5,0
82.9,0.499,1.857,29.6,20.3,70,35.1,1
85.2,0.556,1.6369999999999998,78.5,18.1,61,24.6,0
80.0,0.47100000000000003,1.633,29.5,18.1,64,31.7,1
82.0,0.6459999999999999,1.56,78.2,19.6,68,24.0,0
81.1,0.657,1.703,76.0,20.2,68,22.0,0
82.4,0.67,1.59,76.1,19.7,83,20.5,1
81.1,0.654,1.689,76.1,20.1,70,22.7,0
81.0,0.667,1.764,75.9,19.2,77,26.3,0
85.1,0.612,1.601,77.5,18.1,64,19.5,1
86.2,0.603,1.719,77.4,18.2,58,24.9,0
81.0,0.6729999999999999,1.625,74.9,20.2,70,20.8,1
82.0,0.672,1.699,74.1,19.7,74,24.0,0
83.5,0.532,1.8130000000000002,29.6,19.7,70,29.5,1
87.3,0.604,1.764,79.4,18.2,58,23.5,0
81.3,0.5,1.8090000000000002,31.1,19.2,71,29.5,1
82.1,0.743,1.5630000000000002,72.6,19.7,67,23.1,0
80.9,0.652,1.7990000000000002,76.9,19.2,74,23.8,0
86.2,0.795,1.615,26.3,20.2,73,30.9,1
82.0,0.653,1.565,78.5,19.7,70,21.2,0
83.9,0.769,1.4809999999999999,74.4,20.2,70,30.1,1
80.9,0.635,1.6680000000000001,75.8,19.3,69,22.1,0
82.5,0.595,1.574,76.0,20.2,68,20.7,1
81.7,0.541,1.4880000000000002,73.8,18.1,54,24.1,0
82.0,0.647,1.835,76.0,19.2,72,24.4,0
82.2,0.7390000000000001,1.493,72.2,19.7,68,26.5,0
81.3,0.662,1.663,76.0,20.2,70,23.0,0
80.9,0.784,1.5330000000000001,74.1,20.2,74,26.9,0
81.0,0.64,1.5490000000000002,74.0,19.8,81,23.9,0
80.9,0.66,1.699,76.0,19.2,70,22.3,0
86.0,0.597,1.6480000000000001,78.6,18.2,53,16.0,1
86.0,0.601,1.679,81.2,18.2,61,29.6,1
81.7,0.657,1.571,76.0,19.7,78,21.5,0
81.3,0.653,1.617,75.4,19.3,78,24.7,0
80.9,0.657,1.671,76.2,19.2,74,24.8,0
80.9,0.6579999999999999,1.6880000000000002,76.7,19.2,74,28.7,1
85.3,0.604,1.6230000000000002,78.6,18.1,60,19.6,1
85.5,0.602,1.65,78.1,18.1,55,19.8,1
82.1,0.725,1.571,72.6,19.7,73,28.1,1
81.1,0.659,1.7009999999999998,73.5,19.2,65,22.3,0
81.5,0.47,1.8530000000000002,30.0,20.2,66,31.1,1
85.8,0.591,1.76,79.5,18.1,59,20.5,1
85.5,0.5920000000000001,1.649,78.3,18.1,60,14.3,1
85.5,0.597,1.635,78.2,18.0,61,19.8,1
80.7,0.645,1.54,74.3,19.7,71,25.3,0
100.0,0.498,1.663,30.3,21.2,71,30.8,1
86.1,0.606,1.694,77.5,18.2,60,20.7,1
80.5,0.638,1.655,75.4,19.7,75,23.3,0
81.3,0.648,1.632,75.2,19.2,80,26.5,0
81.1,0.638,1.577,76.3,19.2,68,23.2,0
81.4,0.665,1.7830000000000001,75.9,19.2,78,23.6,0
82.1,0.736,1.537,74.2,19.7,76,29.4,1
81.0,0.653,1.5230000000000001,74.6,19.2,72,20.2,1
82.0,0.667,1.5659999999999998,76.9,19.7,74,23.3,0
88.8,0.6,1.666,79.0,18.2,50,23.3,0
81.8,0.6629999999999999,1.64,76.4,19.3,75,19.1,1
85.5,0.604,1.58,78.6,18.2,61,23.2,0
85.0,0.47100000000000003,1.64,28.9,18.9,65534,35.8,1
85.0,0.5379999999999999,1.5419999999999998,78.8,18.1,61,31.5,1
85.7,0.5589999999999999,1.6119999999999999,78.3,18.1,62,18.6,1
81.1,0.66,1.6880000000000002,75.8,19.1,75,25.0,0
82.0,0.742,1.591,75.0,19.8,74,20.8,1
85.9,0.607,1.6780000000000002,80.4,18.2,60,29.5,1
81.8,0.659,1.58,26.3,20.2,70,33.5,1
81.0,0.6559999999999999,1.5030000000000001,74.1,19.2,71,19.1,1
81.1,0.65,1.732,76.9,19.3,76,26.5,0
85.4,0.6,1.64,77.8,18.1,67,23.8,0
86.3,0.598,1.633,79.5,18.1,64,29.9,1
81.0,0.6709999999999999,1.777,74.6,19.2,65,26.6,0
81.6,0.542,1.486,73.9,18.1,58,25.9,0
84.6,0.474,1.6,28.7,18.1,59,33.5,1
81.8,0.664,1.702,76.9,20.3,72,24.2,0
80.7,0.6659999999999999,1.685,75.6,19.2,77,25.5,0
80.9,0.664,1.694,76.2,19.2,70,19.5,1
85.8,0.603,1.587,78.5,18.1,82,23.5,0
81.8,0.498,1.578,30.7,19.8,74,29.8,1
81.2,0.6679999999999999,1.716,75.6,20.2,67,20.4,1
82.5,0.498,1.689,29.4,20.1,72,32.9,1
80.8,0.662,1.662,75.1,19.2,66,24.3,0
81.9,0.6779999999999999,1.9380000000000002,75.1,19.7,73,20.4,1
85.6,0.601,1.651,79.5,18.1,58,29.6,1
81.1,0.647,1.751,76.5,19.2,65,21.7,0
80.9,0.665,1.662,76.1,19.2,71,21.1,0
85.3,0.584,1.6030000000000002,78.1,18.2,64,27.4,1
81.1,0.491,1.743,30.4,0.0,73,40.6,1
82.3,0.649,1.776,76.8,19.2,73,24.2,0
80.7,0.672,1.495,74.2,19.2,74,21.1,0
85.1,0.5539999999999999,1.636,78.6,18.1,59,28.5,1
82.2,0.721,1.4709999999999999,74.3,19.7,72,28.2,1
86.0,0.612,1.662,78.1,18.1,60,19.5,1
85.5,0.61,1.569,25.6,18.0,64,28.6,1
86.4,0.611,1.5230000000000001,79.0,18.2,61,31.2,1
82.6,0.667,1.804,73.5,19.6,67,25.5,0
86.2,0.603,1.661,78.3,18.2,61,17.5,1
80.9,0.6509999999999999,1.66,75.8,19.3,66,20.0,1
82.8,0.648,1.569,78.8,20.7,77,22.7,0
81.1,0.647,1.7469999999999999,77.0,19.2,69,25.5,0
85.8,0.599,1.649,77.5,18.2,61,27.0,0
81.1,0.6559999999999999,1.6640000000000001,75.3,19.2,73,26.6,0
82.6,0.59,1.594,76.3,20.3,70,22.8,0
82.8,0.6509999999999999,1.561,78.7,20.7,73,23.9,0
81.1,0.653,1.774,73.5,19.1,65,22.5,0
83.1,0.65,1.564,77.9,20.7,70,24.1,0
81.9,0.653,1.6780000000000002,75.6,19.3,67,21.4,0
81.2,0.6609999999999999,1.709,76.6,19.3,69,25.8,0
80.4,0.657,1.7790000000000001,76.2,19.2,70,24.3,0
80.6,0.644,1.5819999999999999,75.1,19.2,79,23.3,0
90.0,0.498,1.59,30.1,22.3,68,29.6,1
81.1,0.6679999999999999,1.751,75.1,20.2,73,23.8,0
80.7,0.6609999999999999,1.6030000000000002,75.4,19.2,77,19.9,1
81.4,0.6629999999999999,1.5819999999999999,26.5,19.2,72,36.4,1
83.0,0.7759999999999999,1.483,74.8,20.2,78,29.0,1
81.1,0.664,1.689,76.3,20.2,70,24.2,0
87.1,0.556,1.641,79.0,18.2,64,20.9,1
82.9,0.644,1.578,78.1,20.7,74,20.5,1
81.3,0.633,1.635,75.7,19.2,79,19.7,1
80.7,0.6559999999999999,1.642,75.6,19.3,69,26.0,0
82.0,0.732,1.6669999999999998,73.4,19.7,70,28.6,1
83.0,0.6459999999999999,1.5659999999999998,77.6,20.7,74,19.9,1
81.1,0.6409999999999999,1.598,77.0,19.3,78,23.8,0
84.9,0.585,1.661,78.5,18.2,59,23.8,0
81.2,0.664,1.8359999999999999,76.1,20.2,72,24.6,0
80.3,0.644,1.663,75.5,19.2,77,24.9,0
82.0,0.6809999999999999,1.4509999999999998,77.5,19.8,70,23.8,0
85.4,0.601,1.679,78.9,18.1,56,17.7,1
85.2,0.556,1.625,73.6,18.1,56,16.0,1
80.8,0.65,1.5219999999999998,74.1,19.2,77,20.5,1
81.0,0.65,1.639,74.9,19.2,66,22.0,0
111.6,0.474,1.597,29.5,18.8,69,31.5,1
85.0,0.551,1.604,79.5,18.2,58,29.4,1
81.8,0.539,1.865,29.8,19.7,71,29.6,1
